Variable,Horizon,LowerCI,Resp,HigherCI
S&P 500,8,2.65022646642735,5.21185300659598,5.21185300659598
S&P 500,9,2.3912312833233,5.00635831228944,5.00635831228944
S&P 500,10,2.1630604271425,4.7220167274091,4.7220167274091
S&P 500,11,1.88641692089613,4.55725033741068,4.55725033741068
S&P 500,12,1.72470699615083,4.31412465602585,4.31412465602585
S&P 500,13,1.49622132549142,4.09540919927223,4.09540919927223
S&P 500,14,1.33227812733471,3.89696631399629,3.89696631399629
S&P 500,15,1.17825660924719,3.64947928093778,3.64947928093778
S&P 500,16,0.987203628724859,3.4476188552938,3.4476188552938
S&P 500,17,0.891137484024102,3.22112602360052,3.22112602360052
S&P 500,18,0.854304756019822,3.08509831575957,3.08509831575957
S&P 500,19,0.728144380476931,2.92739666813387,2.92739666813387
S&P 500,20,0.641306374063161,2.74939196038408,2.74939196038408
S&P 500,21,0.537942851869352,2.5790681650838,2.5790681650838
S&P 500,22,0.452571011636899,2.43858526268181,2.43858526268181
S&P 500,23,0.376303067657995,2.25857338037084,2.25857338037084
S&P 500,24,0.29539024664276,2.16267467606612,2.16267467606612
S&P 500,25,0.254354176008378,2.05041386305465,2.05041386305465
S&P 500,26,0.214600338914323,1.95955703222619,1.95955703222619
S&P 500,27,0.152366844140642,1.86648824867958,1.86648824867958
S&P 500,28,0.115054004281989,1.77942539477552,1.77942539477552
S&P 500,29,0.089147825565337,1.68103125759167,1.68103125759167
S&P 500,30,0.0683370498616108,1.60146342299766,1.60146342299766
S&P 500,31,0.0514719484268652,1.52975717749997,1.52975717749997
S&P 500,32,0.0491216844967927,1.46124199033228,1.46124199033228
S&P 500,33,0.0441536163477294,1.39771594228523,1.39771594228523
S&P 500,34,0.0174900246948555,1.33518816700655,1.33518816700655
S&P 500,35,0.0161546437092983,1.25989817577109,1.25989817577109
S&P 500,36,0.0260796927097911,1.20207741067913,1.20207741067913
S&P 500,37,0.0308452394419758,1.15906469351991,1.15906469351991
S&P 500,38,0.0466223887263204,1.11100431092586,1.11100431092586
S&P 500,39,0.0580414028403725,1.08052341909226,1.08052341909226
S&P 500,40,0.0651363134145182,1.0511765025761,1.0511765025761
Inflation,1,-0.250606615817249,-0.0127806283460216,-0.0127806283460216
Inflation,2,-0.0347412979522047,0.0791984650313548,0.0791984650313548
Inflation,3,-0.010589009098944,0.0867403219505515,0.0867403219505515
Inflation,4,-0.00769632523275795,0.0814631830039908,0.0814631830039908
