Variable,Horizon,LowerCI,Resp,HigherCI
Consumption,30,0.302986828856086,0.836551758883524,0.836551758883524
Consumption,31,0.296590134781057,0.820996439708323,0.820996439708323
Consumption,32,0.286804244461749,0.813595270572144,0.813595270572144
Consumption,33,0.27565354452964,0.814970315255675,0.814970315255675
Consumption,34,0.267977419814837,0.815151599553234,0.815151599553234
Consumption,35,0.258569048274774,0.807590700759066,0.807590700759066
Consumption,36,0.252077504325966,0.805980863290263,0.805980863290263
Consumption,37,0.243806736077204,0.800638456250223,0.800638456250223
Consumption,38,0.236053924201044,0.794250791335372,0.794250791335372
Consumption,39,0.22968721338057,0.781318690322629,0.781318690322629
Consumption,40,0.222917278524804,0.774531470416577,0.774531470416577
Hours,1,-0.0617073338817004,0.178182727611539,0.178182727611539
Hours,2,-0.0314290072096792,0.316778746231512,0.316778746231512
Hours,3,0.0114548958571437,0.484036147037621,0.484036147037621
Hours,4,0.0706836456166677,0.644088570198998,0.644088570198998
Hours,5,0.137069041379839,0.76413122893193,0.76413122893193
Hours,6,0.207602741069306,0.864828000163735,0.864828000163735
Hours,7,0.253040368123828,0.937042977856013,0.937042977856013
Hours,8,0.29599001237313,0.984358930400904,0.984358930400904
Hours,9,0.305184029149015,1.00460497765317,1.00460497765317
Hours,10,0.295551511489241,1.01027720111145,1.01027720111145
Hours,11,0.289149136666977,1.00392883940262,1.00392883940262
Hours,12,0.291921855408533,0.981276784971151,0.981276784971151
Hours,13,0.275234109767063,0.943212758997939,0.943212758997939
Hours,14,0.270548144703256,0.923871430657988,0.923871430657988
Hours,15,0.248069565925522,0.888624877812153,0.888624877812153
Hours,16,0.233195109305626,0.855813305152537,0.855813305152537
Hours,17,0.209815922296302,0.818784371652773,0.818784371652773
Hours,18,0.170992674624708,0.780771834461926,0.780771834461926
Hours,19,0.145178182878064,0.765126943782186,0.765126943782186
Hours,20,0.110056743438852,0.728455339758092,0.728455339758092
Hours,21,0.0670045708602699,0.694960808562745,0.694960808562745
Hours,22,0.0228073778283551,0.653772694771456,0.653772694771456
Hours,23,-0.0220661506740089,0.628239395158806,0.628239395158806
Hours,24,-0.0421834554845658,0.595988734762585,0.595988734762585
Hours,25,-0.0733667660749451,0.563520439337302,0.563520439337302
Hours,26,-0.109335544598513,0.534036555189165,0.534036555189165
Hours,27,-0.142509238231739,0.502043230166982,0.502043230166982
Hours,28,-0.17930539472852,0.474579995599222,0.474579995599222
Hours,29,-0.223721935670888,0.437839979747116,0.437839979747116
Hours,30,-0.262411846293095,0.394917817147764,0.394917817147764
Hours,31,-0.288467415440832,0.350428498237018,0.350428498237018
Hours,32,-0.321048420705974,0.313447973840661,0.313447973840661
Hours,33,-0.351117614461463,0.278854281630304,0.278854281630304
Hours,34,-0.381404677613809,0.248344758775684,0.248344758775684
Hours,35,-0.408271446862813,0.206203907880217,0.206203907880217
Hours,36,-0.429344567742677,0.151936348798968,0.151936348798968
Hours,37,-0.469709314970139,0.127595374912547,0.127595374912547
Hours,38,-0.490823726567358,0.104617792310389,0.104617792310389
Hours,39,-0.500487472471777,0.0825793773386342,0.0825793773386342
Hours,40,-0.522326705757042,0.0463694502046871,0.0463694502046871
Default Risk,1,-0.110294407841969,0.0536823504788276,0.0536823504788276
Default Risk,2,-0.0983210196931417,0.0140939463722445,0.0140939463722445
Default Risk,3,-0.086223616924135,0.00562187970361643,0.00562187970361643
Default Risk,4,-0.0872181974082342,0.00369033673038582,0.00369033673038582
Default Risk,5,-0.0814803648435253,0.00624226535761121,0.00624226535761121
Default Risk,6,-0.0673545634318793,0.00888965891605609,0.00888965891605609
Default Risk,7,-0.0565716861868493,0.0131992112556789,0.0131992112556789
