Variable,Horizon,LowerCI,Resp,HigherCI
Default Risk,29,0.0126292050553211,0.0281382214531434,0.0478882117624754
Default Risk,30,0.0122432281570895,0.0271156695210493,0.047925885192511
Default Risk,31,0.0120971074335282,0.0263659032337524,0.048115904731877
Default Risk,32,0.0113967983549523,0.0260762723320923,0.0467683757984314
Default Risk,33,0.0109988909758829,0.025212871881993,0.0459557419462316
Default Risk,34,0.0106203246504949,0.0242505216318549,0.0447621687427675
Default Risk,35,0.00991432802208894,0.0231824726544194,0.0441529793719496
Default Risk,36,0.00906825696748704,0.0223814998215989,0.0427833789233239
Default Risk,37,0.00819148276344602,0.0211852281556084,0.041423957246897
Default Risk,38,0.00775191723514377,0.020330678877666,0.0401881075565991
Default Risk,39,0.00731456309198189,0.0195387293148562,0.0384401450099342
Default Risk,40,0.00645749696036308,0.0186596161210697,0.0373350470278316
S&P 500,1,1.11523521479599,2.98758709046081,4.3249531911818
S&P 500,2,1.94416709014002,3.9942571192817,5.53222212326764
S&P 500,3,2.34628098295539,4.43552232518092,5.89323495701302
S&P 500,4,2.62004252643288,4.65529430707665,6.13598627407211
S&P 500,5,2.7256401590511,4.76643245879163,6.34544366873645
S&P 500,6,2.89470151353905,4.79839775262409,6.31705660374826
S&P 500,7,2.98742495741367,4.76938029941887,6.42292698609279
S&P 500,8,2.9378023375989,4.74362748023936,6.42946071489845
S&P 500,9,2.88429855492929,4.66462300268211,6.41006655734296
S&P 500,10,2.77758210980927,4.50920307485832,6.384258161143
S&P 500,11,2.69346319448523,4.40287164376785,6.39656788193894
S&P 500,12,2.60924228550174,4.28688157801298,6.3008508160813
S&P 500,13,2.46392780515383,4.13776175345407,6.21143075147326
S&P 500,14,2.27630090533709,3.92013228958456,6.12774910015662
S&P 500,15,2.15892341643169,3.72916690557412,6.03570406239223
S&P 500,16,1.89650075633958,3.57918325791325,5.84132705229544
S&P 500,17,1.75253612333822,3.42974238594146,5.79582742477241
S&P 500,18,1.64633682212934,3.26274520265828,5.63255350866771
S&P 500,19,1.47856441442859,3.09626282154498,5.58074548533842
S&P 500,20,1.22717400469516,2.90524217583507,5.41889187522534
S&P 500,21,1.12538002517935,2.75474208050756,5.32554900270706
S&P 500,22,1.02302403706309,2.53247319586975,5.17715101126676
S&P 500,23,0.815117631999214,2.41380484379605,4.97184858863019
S&P 500,24,0.671543840364292,2.23587211311784,4.81124355179969
S&P 500,25,0.545758924212255,2.02194807359132,4.59039299527873
S&P 500,26,0.454946362916879,1.8529535036585,4.36923150693098
S&P 500,27,0.329838691649567,1.71029238123744,4.10953360531958
S&P 500,28,0.181462538230921,1.57139790753073,3.89373275370183
S&P 500,29,0.0548057562100711,1.39198498190298,3.66008021987192
S&P 500,30,-0.07803629338575,1.26567042998648,3.49442392244737
S&P 500,31,-0.166949230619666,1.10876510331906,3.40436498092769
S&P 500,32,-0.237030413359115,1.01532246196888,3.29222625182277
S&P 500,33,-0.365913632629766,0.902129153509192,3.17772415672431
S&P 500,34,-0.462007187423751,0.825405133977915,3.05986109792292
S&P 500,35,-0.551093391065102,0.729845494799521,2.97020329162444
S&P 500,36,-0.599889721858436,0.675085185958208,2.82885120698239
S&P 500,37,-0.679533173731454,0.58294643407392,2.68245490573933
S&P 500,38,-0.731703421568337,0.490044475335203,2.55004908895208
S&P 500,39,-0.792674141030216,0.449760920623116,2.43324813114255
S&P 500,40,-0.906552653103689,0.414350998788233,2.26808575527397
Inflation,1,-0.412748703499871,-0.284763768772833,-0.121629806005013
Inflation,2,-0.174358751492999,-0.0830686478622888,0.00838118712806286
Inflation,3,-0.108987050446536,-0.0235487619526055,0.051937572507631
Inflation,4,-0.116558908400016,-0.0397134633135265,0.0306663472789932
Inflation,5,-0.122385864888512,-0.049773824843322,0.0164597567556564
Inflation,6,-0.0927708440411016,-0.0296409836253062,0.0272466497627424
Inflation,7,-0.0877491379945086,-0.026419614160152,0.0214071432291919
Inflation,8,-0.0938580257592721,-0.031794318910738,0.0176350602108339
Inflation,9,-0.0946428564374253,-0.0365344841185189,0.015284390685954
Inflation,10,-0.0909739468745132,-0.0344556662081514,0.0205605386115007
Inflation,11,-0.0923581864635949,-0.0364202560720322,0.020595658234148
Inflation,12,-0.0874874973512712,-0.0330645718205635,0.0217566018516824
Inflation,13,-0.084063300553445,-0.0286592225183143,0.0233207965272881
Inflation,14,-0.0809957878099318,-0.024784716827782,0.0238483162791669
Inflation,15,-0.075445678990599,-0.0211993124374974,0.0267460646198946
Inflation,16,-0.0696746967375187,-0.016719571490864,0.0293901738625778
Inflation,17,-0.0656325565688006,-0.0126060058952987,0.0327767010694357
Inflation,18,-0.0599607630968048,-0.00861521127645889,0.0353421662238214
Inflation,19,-0.0539395463194643,-0.00576338590842891,0.037586180586406
Inflation,20,-0.0495411699117753,-0.00177408809785612,0.0386692323269038
Inflation,21,-0.0441917549296644,0.00127300330902167,0.0416267431565377
Inflation,22,-0.0416372568294805,0.00383384109494227,0.0448430762234743
Inflation,23,-0.0356343849913705,0.00505446859960811,0.0459859149938586
Inflation,24,-0.0304211094067866,0.00562488953724614,0.0465277656873796
Inflation,25,-0.0289736713968599,0.00688124266424992,0.0497700503385087
Inflation,26,-0.0249979877891498,0.00816718198098068,0.0491652255480905
Inflation,27,-0.0224305544686046,0.00898131851544667,0.048534657235441
Inflation,28,-0.0197220623068599,0.0102738948765891,0.0474134782565963
Inflation,29,-0.0179281296877233,0.0112638023019686,0.0473732899857663
Inflation,30,-0.0173731940652753,0.0116064750958177,0.0452401258257536
Inflation,31,-0.0157793017023266,0.0123585332491594,0.0454888665358984
Inflation,32,-0.0147314772680255,0.012153433674374,0.0448922173365236
Inflation,33,-0.0134279766669242,0.0112347746103076,0.0450367321066219
Inflation,34,-0.0135875628522327,0.0102092924364268,0.04627696986412
Inflation,35,-0.0136296879788464,0.00997197068188514,0.0466545338631233
Inflation,36,-0.0140573074257636,0.00959616819601786,0.045304221129433
Inflation,37,-0.0132384854658628,0.00886587743413568,0.0452120330644764
Inflation,38,-0.0130620156410321,0.00856496269197245,0.044179512223368
Inflation,39,-0.0142284336339237,0.00793879279367214,0.0423668209157116
Inflation,40,-0.0151461164294019,0.0070678596614209,0.0420231619491746
