Variable,Horizon,LowerCI,Resp,HigherCI
Hours,38,-0.461835405849261,0.10251416993399,0.10251416993399
Hours,39,-0.453148791062058,0.0861987930020513,0.0861987930020513
Hours,40,-0.473677013045977,0.0451903293127833,0.0451903293127833
Excess Bond Premium,1,-0.181859763490787,-0.0444474063917596,-0.0444474063917596
Excess Bond Premium,2,-0.230559148166451,-0.0737305528302258,-0.0737305528302258
Excess Bond Premium,3,-0.197987206242159,-0.0555351148926927,-0.0555351148926927
Excess Bond Premium,4,-0.149499711109565,-0.020710278114396,-0.020710278114396
Excess Bond Premium,5,-0.114174084361208,0.00251740423366927,0.00251740423366927
Excess Bond Premium,6,-0.0903247960180015,0.0145200500048721,0.0145200500048721
Excess Bond Premium,7,-0.0726881862877968,0.0210299662337974,0.0210299662337974
Excess Bond Premium,8,-0.0607118340525371,0.0267445031782236,0.0267445031782236
Excess Bond Premium,9,-0.0496483223470294,0.0338363360778955,0.0338363360778955
Excess Bond Premium,10,-0.0395429241817,0.0365962717159432,0.0365962717159432
Excess Bond Premium,11,-0.0326916786662473,0.040983118550269,0.040983118550269
Excess Bond Premium,12,-0.0253962392569925,0.0431483746820107,0.0431483746820107
Excess Bond Premium,13,-0.0191543320175152,0.0441136168877026,0.0441136168877026
Excess Bond Premium,14,-0.0140329806765034,0.0463888959280874,0.0463888959280874
Excess Bond Premium,15,-0.0123044570038223,0.0476771113017431,0.0476771113017431
Excess Bond Premium,16,-0.00969228255510148,0.0490194490815209,0.0490194490815209
Excess Bond Premium,17,-0.00828601615819649,0.0494982099423198,0.0494982099423198
Excess Bond Premium,18,-0.00563264649367523,0.0497805495796214,0.0497805495796214
Excess Bond Premium,19,-0.00541073222524181,0.0492171714363384,0.0492171714363384
Excess Bond Premium,20,-0.00458103963015276,0.0483868304994706,0.0483868304994706
Excess Bond Premium,21,-0.00288820466143835,0.0453385490296105,0.0453385490296105
Excess Bond Premium,22,-0.00300786095641018,0.0446965132960511,0.0446965132960511
Excess Bond Premium,23,-0.00354369603787904,0.0429061007552609,0.0429061007552609
Excess Bond Premium,24,-0.00221769571775346,0.04171213883738,0.04171213883738
Excess Bond Premium,25,-0.00205403189409518,0.041924137980152,0.041924137980152
Excess Bond Premium,26,-0.00198632906203369,0.0400008145902901,0.0400008145902901
Excess Bond Premium,27,-0.00325905231288656,0.0371257054117386,0.0371257054117386
Excess Bond Premium,28,-0.0034886205339468,0.0352002001072321,0.0352002001072321
Excess Bond Premium,29,-0.00393617765284334,0.033539970405537,0.033539970405537
Excess Bond Premium,30,-0.00410029200831606,0.0325343137251319,0.0325343137251319
Excess Bond Premium,31,-0.00507978031612456,0.0306928110827325,0.0306928110827325
Excess Bond Premium,32,-0.00551549297706755,0.030324754262418,0.030324754262418
Excess Bond Premium,33,-0.00625955571234218,0.0277348259309827,0.0277348259309827
Excess Bond Premium,34,-0.00752606692747468,0.0258463335180552,0.0258463335180552
Excess Bond Premium,35,-0.0085539865546032,0.0246709051206412,0.0246709051206412
Excess Bond Premium,36,-0.00995769139873063,0.0221411625459182,0.0221411625459182
Excess Bond Premium,37,-0.0109806639807247,0.0197724581210674,0.0197724581210674
Excess Bond Premium,38,-0.0117676067932386,0.0184877206697793,0.0184877206697793
Excess Bond Premium,39,-0.0128983012740939,0.0172037757590467,0.0172037757590467
Excess Bond Premium,40,-0.0131727210525058,0.0160756288673942,0.0160756288673942
S&P 500,1,1.1291874498723,4.13075799690929,4.13075799690929
S&P 500,2,2.07456162820332,5.49651952514443,5.49651952514443
S&P 500,3,2.65012118002323,6.02673118373583,6.02673118373583
S&P 500,4,2.96594817224051,6.2591858329004,6.2591858329004
S&P 500,5,3.12674207241498,6.4294289635333,6.4294289635333
S&P 500,6,3.27419268787429,6.59234321545672,6.59234321545672
S&P 500,7,3.46277716374195,6.63239813767385,6.63239813767385
S&P 500,8,3.42237987750326,6.80386307591059,6.80386307591059
S&P 500,9,3.36611849779729,6.76413405666323,6.76413405666323
S&P 500,10,3.26604723202624,6.77783961501378,6.77783961501378
S&P 500,11,3.0849918829927,6.7399580068767,6.7399580068767
S&P 500,12,2.93781968552299,6.70586877123353,6.70586877123353
S&P 500,13,2.76778837213866,6.57141197918597,6.57141197918597
S&P 500,14,2.52362932003124,6.49242549138544,6.49242549138544
S&P 500,15,2.28544533095179,6.37965507605693,6.37965507605693
S&P 500,16,2.03249360954729,6.22595952042132,6.22595952042132
S&P 500,17,1.83603669065283,5.95140682079115,5.95140682079115
S&P 500,18,1.61230538462523,5.72919361983118,5.72919361983118
S&P 500,19,1.41897223229897,5.59623235762911,5.59623235762911
S&P 500,20,1.21690236482793,5.43964712218483,5.43964712218483
S&P 500,21,1.0349027319005,5.29048443539724,5.29048443539724
S&P 500,22,0.887920853418984,5.08711941950005,5.08711941950005
S&P 500,23,0.732677962399744,4.93694005719377,4.93694005719377
S&P 500,24,0.579321927102297,4.6969645652787,4.6969645652787
S&P 500,25,0.41778791665893,4.56915589624067,4.56915589624067
S&P 500,26,0.263944419920022,4.5046619290006,4.5046619290006
S&P 500,27,0.111795832554259,4.30329281452415,4.30329281452415
S&P 500,28,0.00254163779276731,4.04202383692943,4.04202383692943
S&P 500,29,-0.0932647279510651,3.87554846353752,3.87554846353752
S&P 500,30,-0.16323171957298,3.74118869540373,3.74118869540373
S&P 500,31,-0.215440043687325,3.3863923226322,3.3863923226322
S&P 500,32,-0.362643260859152,3.17194230223651,3.17194230223651
S&P 500,33,-0.446362416509852,3.10922766422331,3.10922766422331
S&P 500,34,-0.498513183931968,3.00760438472903,3.00760438472903
S&P 500,35,-0.53411474050854,3.00429185782123,3.00429185782123
S&P 500,36,-0.555462138017025,2.83731438284823,2.83731438284823
S&P 500,37,-0.623331236697086,2.66492315326136,2.66492315326136
S&P 500,38,-0.647654509241527,2.52129631360579,2.52129631360579
S&P 500,39,-0.690655418704031,2.43537088196754,2.43537088196754
S&P 500,40,-0.704234247627893,2.26080161059834,2.26080161059834
Inflation,1,-0.416088857524912,-0.136115624999133,-0.136115624999133
Inflation,2,-0.161045247695287,0.0146344510570268,0.0146344510570268
Inflation,3,-0.0904987026227883,0.0771172545996689,0.0771172545996689
Inflation,4,-0.0951784431039736,0.0699985997628885,0.0699985997628885
Inflation,5,-0.11265669170235,0.0519939523256913,0.0519939523256913
Inflation,6,-0.085893632022539,0.0528497180611257,0.0528497180611257
Inflation,7,-0.0848459120775621,0.0517151959262616,0.0517151959262616
Inflation,8,-0.0875693070408271,0.0431389478416058,0.0431389478416058
Inflation,9,-0.0825727978644936,0.0373025931403178,0.0373025931403178
Inflation,10,-0.0757286399441212,0.0365831364250522,0.0365831364250522
Inflation,11,-0.0710289600986101,0.0340075977720731,0.0340075977720731
Inflation,12,-0.0668291024191968,0.0322798180261876,0.0322798180261876
Inflation,13,-0.0614465981680161,0.0299552797703137,0.0299552797703137
Inflation,14,-0.0574712159897572,0.0323407731683842,0.0323407731683842
Inflation,15,-0.0555257422612831,0.0317358654990831,0.0317358654990831
Inflation,16,-0.0527399402412517,0.0333871492542754,0.0333871492542754
Inflation,17,-0.0494787918119124,0.0357538135175005,0.0357538135175005
Inflation,18,-0.0470059786188266,0.0372491439465494,0.0372491439465494
Inflation,19,-0.0443880602308451,0.038789403090272,0.038789403090272
Inflation,20,-0.0413268415036993,0.0420778068902768,0.0420778068902768
Inflation,21,-0.0382311829546682,0.043788538336649,0.043788538336649
Inflation,22,-0.0346357918094236,0.0460745802556015,0.0460745802556015
Inflation,23,-0.0313385567464692,0.0461236329996858,0.0461236329996858
Inflation,24,-0.0310350232337981,0.048636157511051,0.048636157511051
Inflation,25,-0.02858034551356,0.0501500456731434,0.0501500456731434
Inflation,26,-0.0264141088337001,0.0509503495351725,0.0509503495351725
Inflation,27,-0.0247796266630478,0.0513187303494084,0.0513187303494084
Inflation,28,-0.0243559040966606,0.0516630374514896,0.0516630374514896
Inflation,29,-0.0232407592374093,0.051797779329633,0.051797779329633
Inflation,30,-0.0218981280955922,0.0525261616362777,0.0525261616362777
Inflation,31,-0.0208984839471719,0.0516173599749961,0.0516173599749961
Inflation,32,-0.0202665593630157,0.0516587920834377,0.0516587920834377
Inflation,33,-0.0199797080368945,0.0511307870209126,0.0511307870209126
Inflation,34,-0.0195481939683132,0.0510065784273804,0.0510065784273804
Inflation,35,-0.0191686710048081,0.0502064998140772,0.0502064998140772
Inflation,36,-0.0186519916106226,0.0497714052072306,0.0497714052072306
Inflation,37,-0.0172916353388655,0.0488886178375472,0.0488886178375472
Inflation,38,-0.016240422762568,0.0479759992983201,0.0479759992983201
Inflation,39,-0.0161713908890441,0.0458757269649301,0.0458757269649301
Inflation,40,-0.0162645796905329,0.0447861120171494,0.0447861120171494
