Variable,Horizon,LowerCI,Resp,HigherCI
Bank Equity,20,7.59241189911845,12.0144632925515,17.8823853299685
Bank Equity,21,7.38149772956819,11.8074272625924,17.8238542736281
Bank Equity,22,7.12336395450678,11.7072541674814,17.8974149147285
Bank Equity,23,6.87137828856173,11.5140640896872,17.9475807857043
Bank Equity,24,6.55121693390557,11.3080919913659,17.8160794375846
Bank Equity,25,6.28500280505689,11.0640524900311,17.7639042928524
Bank Equity,26,6.06172558660247,10.7958597423566,17.549306065175
Bank Equity,27,5.81330387409781,10.4931860473276,17.2756920132698
Bank Equity,28,5.51870504026762,10.2214907541974,17.188254059485
Bank Equity,29,5.16156863834426,9.94314505051555,17.0932338855604
Bank Equity,30,4.80101169821446,9.51540201353968,17.0085250016186
Bank Equity,31,4.52490520917202,9.24369569279823,16.7433804634154
Bank Equity,32,4.1247657685614,8.94610275957444,16.535436989658
Bank Equity,33,3.82850227387286,8.67473090903495,16.3896878326767
Bank Equity,34,3.53186466379926,8.39527398248049,16.1253893920906
Bank Equity,35,3.28595580394203,8.06525687805594,15.7453940328222
Bank Equity,36,3.03871253271764,7.69819618286347,15.4397078789312
Bank Equity,37,2.76332113387531,7.46614744197642,15.1396676984605
Bank Equity,38,2.51085914730118,7.16807221458681,14.9492255063975
Bank Equity,39,2.34466549732306,6.8599928197102,14.791898153847
Bank Equity,40,2.1993097857477,6.62547363736061,14.5921438178764
S&P 500,1,2.24760531475582,3.37382104727212,4.31604687649409
S&P 500,2,2.7199446799755,4.18189826095446,5.46420924670677
S&P 500,3,2.72461345004781,4.14095952813887,5.70976930218073
S&P 500,4,2.56970980045128,4.15460835444904,5.67250223638566
S&P 500,5,2.4235862873265,4.11227158894507,5.73819133682979
S&P 500,6,2.51405093806924,4.09768054920727,5.69364901286326
S&P 500,7,2.6587022256415,4.1322402518745,5.83415912110731
S&P 500,8,2.7510343895185,4.09801817719046,5.72351028008438
S&P 500,9,2.77206255955807,4.06395171976107,5.66640987619425
S&P 500,10,2.77863910045464,4.05781521288838,5.61627445006152
S&P 500,11,2.69064004018514,3.95275907500913,5.62454538097952
S&P 500,12,2.61932696317955,3.86231387346815,5.58360756638902
S&P 500,13,2.4767217804876,3.78779867968883,5.52369613316653
S&P 500,14,2.38670687594552,3.67494669106396,5.48351824496311
S&P 500,15,2.24749285135841,3.60768003133136,5.41212106697189
S&P 500,16,2.1214841959992,3.4764156751739,5.32500485475407
S&P 500,17,1.96545694075081,3.35234536054006,5.24505466707136
S&P 500,18,1.84336727907895,3.19856630398559,5.08962520790706
S&P 500,19,1.70138168719956,3.08227815674454,4.9676534202095
S&P 500,20,1.53743000354536,2.9412556672269,4.83438959496564
S&P 500,21,1.3892023276455,2.82299479272125,4.75917423701839
S&P 500,22,1.2722810573626,2.69336527354275,4.70432946132766
S&P 500,23,1.13162188686451,2.5462975387568,4.62309880311699
S&P 500,24,1.01605414067483,2.40714169708744,4.56958392803604
S&P 500,25,0.886915012833142,2.27511728393872,4.40754979864056
S&P 500,26,0.758566823031449,2.18350930642184,4.29556448919295
S&P 500,27,0.660004787690031,2.09198459244374,4.16934527943843
